PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.548643231576
"Midwest: $50-74,999",0.655248271527
"Midwest: $75,000+",0.650788381743
"Midwest: <$10,000",0.569303054033
"Northeast: $10-49,999",0.664544699696
"Northeast: $50-74,999",0.612317975651
"Northeast: $75,000+",0.529064389897
"Northeast: <$10,000",0.812869336835
"South: $10-49,999",0.579392433472
"South: $50-74,999",0.566800145613
"South: $75,000+",0.614978969176
"South: <$10,000",0.445853143159
"West: $10-49,999",0.536836303509
"West: $50-74,999",0.469396872673
"West: $75,000+",0.493094992256
"West: <$10,000",0.717162032598
