PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.354511395567
"Midwest: $50-74,999",0.332023884349
"Midwest: $75,000+",0.336269946809
"Midwest: <$10,000",0.553641346907
"Northeast: $10-49,999",0.363939436033
"Northeast: $50-74,999",0.41495601173
"Northeast: $75,000+",0.393169630257
"Northeast: <$10,000",0.523309258043
"South: $10-49,999",0.318050657262
"South: $50-74,999",0.279483185192
"South: $75,000+",0.331487243311
"South: <$10,000",0.330163761226
"West: $10-49,999",0.362391033624
"West: $50-74,999",0.307027992853
"West: $75,000+",0.365339129323
"West: <$10,000",0.513902205177
