PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.58
"Midwest: $50-74,999",0.553678560152
"Midwest: $75,000+",0.487568830302
"Midwest: <$10,000",0.460454189507
"Northeast: $10-49,999",0.530845905172
"Northeast: $50-74,999",0.423322683706
"Northeast: $75,000+",0.338072339536
"Northeast: <$10,000",0.53512803677
"South: $10-49,999",0.56459890887
"South: $50-74,999",0.536005675772
"South: $75,000+",0.470127934418
"South: <$10,000",0.483840602447
"West: $10-49,999",0.427217688865
"West: $50-74,999",0.439272727273
"West: $75,000+",0.375391298793
"West: <$10,000",0.859060402685
